review_id,Username,Address,Rating,Language,ID_clause,Clause
62821,Natalya Polyakova,VinWonders Nha Trang,2,ru,62821.g,"But extra activity like ironing, feeding, or photographing is paid for."
63740,__,VinWonders Phu Quoc,4,en,63740.l,Come here with an open mind and heart and you’ll have a lovely day with memorable pictures.
27057,monika patajac,Hoi An Ancient Town,1,en,27057.c,"You're constantly being yelled at to take a boat tour, eat at a restaurant, or enjoy a massage."
7612,Mark D,Cat Ba Island,4,en,7612.h,It adds ever so much to one's visit to Ha Long Bay.
43165,Late at night,Notre Dame Cathedral of Saigon,1,en,43165.b,Checking age information before selling tickets is necessary.
65481,MM0980,War Remnants Museum,4,de,65481.d,Pictures of the effects of Agent Orange and Napalm are also displayed - nothing for heavy nerves.
22910,Lydia Chu,Hoa Lo Prison,5,en,22910.c,It was very interesting to see and learn about the history of the prison and what life was like for both Vietnamese and American prisoners.
16688,Palace,Dragon Bridge,2,en,16688.a,The nighttime illumination is beautiful
14603,Lucinda J N,Dragon Bridge,5,en,14603.b,All along the river the lights were amazing before the fire show.
67849,camuche123,White Sand Dunes,3,en,67849.b,AVOID nhu Trung-Đồi Cát Trắng company !!!!
26168,Marc R,Hoi An Ancient Town,5,en,26168.a,Walking at night really shows off the light and colours of the lanterns and you can feel the energy of Market.
41998,penangmyhome,Notre Dame Cathedral of Saigon,3,en,41998.b,The whole area is fenced up now.
58954,Wan-man WONG,The Marble Mountains,4,en,58954.a,A beautiful heritage site in Danang. Better to visitnon weekdays which is less crowded
65098,Jason Smith,War Remnants Museum,5,en,65098.d,"The museum consists of an outdoor display area and a three-story exhibition building with about 4,522 m² of indoor space, plus over 3,000 m² outdoors."
39128,cheryl_ham9,Nha Trang Beach,1,en,39128.v,It’s almost like slavery.These sort of things need to stop and they need to stop NOW.
59319,Johannes Schleicher,The Marble Mountains,3,de,59319.a,"I expected more, so the stairs are pretty steep, so put on good shoes."
58643,Manon Le rhun,The Marble Mountains,5,fr,58643.b,if you arrive in scooter attention to the woman who heles you from parked at her it will never be free and you will feel forced in addition
22169,Season Bird,Ho Chi Minh's Mausoleum,2,en,22169.a,It wasn't to my taste. I think I've seen it once and that's enough!
48838,Grey-roofed pigeon,Saigon Central Post Office,5,en,48838.a,"A remnant from a time when the post was still widely used.That is still possible, only now there are also shops to buy things and especially souvenirs.But it's especially a trip doing memory lane so definitely worth a stop"
10204,Olga O,Crazy House Hang Nga Villa,2,en,10204.c,I don't recommend it. It's just a slightly unusual hotel.
30074,Andrew R,Ha Long Bay,3,en,30074.l,Relatively few people book a 3 day 2 night cruise.
63889,smabury,VinWonders Phu Quoc,4,en,63889.f,The aquarium was really nicely done.
62670,Yin-Yin O,VinWonders Nha Trang,2,en,62670.e,"Long queues to get into rides - after more than an hour for the ""roller coaster"" where you control the speed yourself, we decided to leave and do some other activity."
59708,Elvin A,The Marble Mountains,3,en,59708.b,"A lot of stairs, sometimes a little bit slippery."
62116,My Trần Lê Hà,VinWonders Nha Trang,4,vi,62116.a,"We need more fans for everyone to hang out with, okay?"
46635,Eason Chen,Po Nagar Cham Towers,4,en,46635.b,"We came to visit here at 6:00 in the morning, so there was no one at all and it …"
41302,amanda5805,Notre Dame Cathedral of Saigon,3,en,41302.l,The contractor did not use coated concrete; these bricks have retained their bright red colour over time.
3765,Liv Klinzmann,Ben Thanh Market,4,en,3765.c,Do not be afraid to negotiate we were told early on that you should be able to get around 40% lower than the asking price and I was able to get a 40-50% lower price on almost everything I bought.
26265,Theresa Gonsalves,Hoi An Ancient Town,5,en,26265.c,The people have been nothing
10101,Pamawa93,Crazy House Hang Nga Villa,2,en,10101.b,I would recommend prioritising other things to see.
30353,Chiara Pressato,Ha Long Bay,3,it,30353.c,"It had seen it in 2019 in March, it was cloudy fresh but enjoyable."
51472,Anna M,Tam Coc-Bich Dong,5,en,51472.c,I went on a boat ride
31669,David,Japanese Bridge,4,en,31669.b,Worth a stop while you are in the area.
9213,santryhuang,Crazy House Hang Nga Villa,3,en,9213.e,The colorful buildings in the distance are definitely worth seeing.
144,Twigg R,An Bang Beach,5,en,144.b,This pristine beach is surrounded by lush greenery and offers stunning sunsets that will take your breath away.
13102,pjcot1,Cat Cat Village,4,en,13102.e,but can be done solo.
59894,Sam,The Marble Mountains,2,en,59894.i,"but bring some water, you’ll need it at the top."
44709,sybilandchip,Old Quarter,2,en,44709.a,Our view is that this part of Hanoi can be skipped.
62707,RieksLok,VinWonders Nha Trang,2,en,62707.g,but very old fashioned for Westerners.
44680,88UK,Old Quarter,2,en,44680.d,Definitely worth visiting if in Hanoi as you will find good cafe/food/beer but don’t set expectations too high.
47905,noise p,Po Nagar Cham Towers,3,en,47905.f,"It's very hot during the day, so you want to see everything and run to the bus or leave the place as quickly as possible."
42975,Christmas L,Notre Dame Cathedral of Saigon,1,en,42975.e,Finally they said there was a mass.
59443,Mon Nguyễn,The Marble Mountains,3,vi,59443.a,An interesting trip to the Five Mountain
44107,Reza Sattarzadeh Nowbari,Old Quarter,4,en,44107.b,There are numerous places to eat and shop all throughout the area.
12879,Cassiopeia,Cat Cat Village,5,es,12879.a,"Very touristy but very beautiful, it is in a beautiful place."
29950,Stefania Bertorelle,Ha Long Bay,4,it,29950.d,"First of all it is to know that we are in a highly touristic place; the amount of boats and people is incalculable, the routes that the boats travel are in fact the same for which it is definitely not an experience of detachment from the world despite the beauty of nature."
13852,Alan B,Cat Cat Village,2,en,13852.e,"Don't take a car or a motorbike, just walk from Sapa."
47652,Vyacheslav S,Po Nagar Cham Towers,3,en,47652.b,"It's worth a look, but unlikely to impress."
7756,stkm,Cat Ba Island,4,en,7756.k,We were the only Non-Vietnamese people.
50710,LucasTran9723,Saigon Central Post Office,2,en,50710.c,"The architecture isn't particularly outstanding, and repeated renovations have diminished its original antique charm."
25479,Alan Chin Wong,Hoi An Ancient Town,5,en,25479.a,"An amazing place to shop in the day, a beautiful town with lots of Lanterns at night. Incredible atmosphere full of life."
24255,Leisa Mc,Hoa Lo Prison,3,en,24255.a,"It was okay. It was interesting to see the history , sad about the torture."
3243,Alejandro M,Ba Na Hills,1,en,3243.c,"Honestly, it's very expensive for what it is."
22897,Klaus Delueg,Hoa Lo Prison,5,en,22897.a,Five stars - but not for comfort. Hoa Lo Prison is a dark mirror held up to humanity.
52708,Tanny W,Tam Coc-Bich Dong,2,en,52708.x,We sat there for a long time and she would not row.
65258,Helmar Grasser,War Remnants Museum,5,de,65258.d,"But there are many gruesome photos (dead, victims of Agent Orange) to see too."
53280,Lena Liagre,Temple Of Literature,5,en,53280.f,"Just make sure you’re properly dressed: no crop tops, shorts, or tank tops."
58976,Jan,The Marble Mountains,4,en,58976.c,I woulf not recommend to use the lift because you will have to climb up many stairs anyways to actually see something.
63339,F411en,VinWonders Phu Quoc,5,en,63339.h,If you are on Phu Quoc island it is definitely worth coming and visiting.
16349,Rizwan Sohail,Dragon Bridge,3,en,16349.b,Park scooter in nearby parking or even stop on the road if you are right on time. all traffic stops.
15113,Danang Sergio,Dragon Bridge,4,en,15113.a,It could be said that Da Nang's tourist city is centered around this place.
19783,NassMoun,Golden Bridge,4,en,19783.d,but its location and the nature around are wonderful .
3244,Jimmyee,Ba Na Hills,1,en,3244.l,Signage and maps were pathetic throughout the park..
51182,Shuo Chen,Saigon Central Post Office,1,en,51182.d,"Even though Vietnamese currency has many zeros, please make sure you calculate it carefully."
48926,vadordarg,Saigon Central Post Office,5,en,48926.a,A beautiful example of colonial architecture. The maps inside are superb. A must-see.
20701,Graham S,Ho Chi Minh's Mausoleum,5,en,20701.g,We didn’t bother with the HCM museum.Shock!
60390,AncalagonTheBlack,The Marble Mountains,1,en,60390.c,Our group then went to one of the marble carving suppliers.
7252,Retired A,Cat Ba Island,5,en,7252.i,What was originally a disaster tour turned into a great adventure.
11872,Elias_B,Cu Chi Tunnel,2,en,11872.c,Way too many tourists where sometimes you could not even see the attraction.
64562,nate carroll,VinWonders Phu Quoc,2,en,64562.a,"Very few rides and restaurants were open, I highly recommend going to Sun World Aquatopia over Vinwonders."
11269,Aarjay,Cu Chi Tunnel,4,en,11269.b,It’s better to have a guided tour of the place.
3175,Manjita M,Ba Na Hills,1,en,3175.d,It was a huge disappointment to see such an uneducated person is working as main chef.
8271,Sara H,Crazy House Hang Nga Villa,5,en,8271.b,It's touristy but so is everything else you're gonna do in Vietnam!
56125,Nusrat A,The Independence Palace,5,en,56125.c,"This is also the place where the war officially ended on April 30, 1975, when tanks of the North Vietnamese army broke through its gates, marking the fall of Saigon."
53200,Alicia Domínguez,Tam Coc-Bich Dong,1,es,53200.d,You do the same route back and forth.
45889,Linh Nguyen,Po Nagar Cham Towers,5,en,45889.b,I love nature and old architecture; everyone should visit.
42511,Jan B,Notre Dame Cathedral of Saigon,2,en,42511.a,Notre Dame is covered in scaffolding.
40540,TravelMe0819,Notre Dame Cathedral of Saigon,4,en,40540.e,"While visiting, consider attending a Mass to experience the atmosphere."
41107,Marcus Kordt,Notre Dame Cathedral of Saigon,3,en,41107.a,"Red Brick Church from the French Colonial Era Built between 1877 and 1883 for 2.5 million francs, Notre Dame Cathedral enlivens the heart of HCMS's government district."
22717,jh4324han,Ho Chi Minh's Mausoleum,1,en,22717.a,I visited this place because it is famous for the fact that Ho Chi Minh is fully reflected on Vietnamese currency.
12068,Sam Kotlove,Cu Chi Tunnel,2,en,12068.c,Just go to the war remnants museum for a way better look at the war.
25819,Trần Q,Hoi An Ancient Town,5,en,25819.b,I spent two hours sitting by the river listening to music and drinking real beer.
54058,andrea2359,Temple Of Literature,4,en,54058.c,Saw many graduating students and girls in the traditional ao dai here taking photos.
7858,Ulf Aslak,Cat Ba Island,3,en,7858.j,"In which case, you might as well live outside the main city to avoid the construction mess, because you will go on motorbike everywhere anyway."
11811,Анатолий Михайлов,Cu Chi Tunnel,3,ru,11811.b,"125,000 per alien, the price consists of 35,000 entrances and 900,000 guides, for 65,000 residents."
42132,Leandro Sato Lemarky,Notre Dame Cathedral of Saigon,2,en,42132.a,"Unfortunately this time I visit the cathedral have a reform, and I don't see nothing. I little upset"
28295,Nam Nguyễn,Hue Imperial City,4,vi,28295.a,"I'm impressed by this: ""Abstracted"""
57150,Poonam Rana,The Independence Palace,3,en,57150.e,"The basement was more interesting with the old-time communication rooms, and bunkers."
63487,TO MO,VinWonders Phu Quoc,5,ja,63487.g,"I don't care, but when I think about it, I'm in Vietnam, and I don't see any of the attractions being maintained, either."
29939,aj,Ha Long Bay,4,en,29939.l,"Its otherworldly beauty and cultural significance make it a gem in Vietnam's tourism crown, inviting travelers to embark on a journey through a landscape that feels like a living masterpiece."
30954,Jacob N,Ha Long Bay,1,en,30954.e,"It is so sad, because it is such a wonderful place otherwise. Clean this place up!"
31005,Maximilien,Ha Long Bay,1,fr,31005.b,"However, upon arrival at the landing, great shock following the construction of a massive hotel marina of very poor quality, as well as a marine aerodrome."
48692,WILL,Po Nagar Cham Towers,1,en,48692.b,It's worse than the restrooms at Angkor.
48293,theleisurediaries,Po Nagar Cham Towers,3,en,48293.a,If you feel like leaving your comfortable beach hammock for a
32848,DStratton2013,Japanese Bridge,2,en,32848.b,but this time had to pay and I can't remember doing that before.
9352,Climber42716711475,Crazy House Hang Nga Villa,3,en,9352.a,It was larger than expected.
67930,xLaLindax,White Sand Dunes,3,en,67930.d,You can easily walk to the top and have a nice view over the landscape
66322,Blake Shavers,War Remnants Museum,2,en,66322.c,But blame is not a solution to relieve anger and ignorance.
7850,TrishyAuckland,Cat Ba Island,4,en,7850.d,"It was not as expected- he told us that as there were no other tourists around, we could only go as a private tour - $200 per night per couple."
29627,M O,Ha Long Bay,5,ja,29627.a,* You can cruise the world heritage of Haron Bay.
47795,Pratik G,Po Nagar Cham Towers,3,en,47795.d,The place feels a little like a human zoo and I’m guessing most people complete to tick off the box.
